user_id,from_loc,to_loc
2603627858.0,"Honolulu, HI","Bethlehem, PA"
3602981178.0,"Atlanta, GA","Greer, SC"
2325252109.0,"Los Angeles, CA","Sunnyvale, CA"
4248902408.0,"Ann Arbor, MI","Tampa, FL"
4133727015.0,"Fort Myers, FL","Milwaukee, WI"
1594402569.0,"Albuquerque, NM","Tempe, AZ"
4030398891.0,"Dickinson, TX","Greensboro, NC"
1092812819.0,"Baton Rouge, LA","Richmond, VA"
3896477355.0,"Sun City West, AZ","San Francisco, CA"
1025338510.0,"Colorado Springs, CO","Greeley, CO"
3541717599.0,"Fairmont, WV","Las Vegas, NV"
1865779494.0,"New Orleans, LA","Ocean Springs, MS"
734033776.0,"La Mesa, CA","Riverside, CA"
1074484055.0,"Fort Worth, TX","Alpharetta, GA"
1848007926.0,"Clearwater, FL","Garden City, MI"
1910823335.0,"New Orleans, LA","Meridian, MS"
1554608593.0,"Franklin, TN","Agoura Hills, CA"
1898510575.0,"San Francisco, CA","Loma Linda, CA"
768599098.0,"San Diego, CA","San Francisco, CA"
2159397033.0,"Palm Desert, CA","Denver, CO"
3070678045.0,"New Orleans, LA","Meridian, MS"
724667599.0,"Melbourne, FL","Daytona Beach, FL"
1251379377.0,"High Point, NC","Hammond, LA"
1401741009.0,"Dania Beach, FL","Shaker Heights, OH"
1065970157.0,"Davis, CA","San Francisco, CA"
3244517976.0,"Charlotte, NC","High Point, NC"
4084058032.0,"Merritt Island, FL","Miami, FL"
4002732716.0,"Dallas, TX","San Antonio, TX"
2220098279.0,"Cleveland, OH","Tampa, FL"
1607197921.0,"Temecula, CA","New York, NY"
3072908466.0,"Kent, OH","Lancaster, OH"
1587033820.0,"Naples, FL","Bloomington, IN"
1857366606.0,"Oklahoma City, OK","Leesburg, VA"
1554773358.0,"Albuquerque, NM","Framingham, MA"
1949778308.0,"Santa Fe, NM","Savannah, GA"
1823560304.0,"Manhattan, KS","Kansas City, MO"
3454449805.0,"Dallas, TX","Memphis, TN"
3536597595.0,"Corvallis, OR","Grants Pass, OR"
756363414.0,"Fort Lauderdale, FL","New Orleans, LA"
3595970117.0,"Phoenix, AZ","Lakewood, CO"
1842372319.0,"Albuquerque, NM","Baltimore, MD"
4127398570.0,"New York, NY","Johnstown, PA"
1219948341.0,"Lexington, MA","Lafayette, LA"
1217106757.0,"Lake Worth, FL","Westfield, NJ"
4244891254.0,"Meridian, ID","Cedar Hill, TX"
4115860046.0,"Honolulu, HI","Sayville, NY"
3427539852.0,"El Paso, TX","Fayetteville, NC"
693940438.0,"Germantown, MD","Las Vegas, NV"
856668891.0,"Orland Park, IL","New Orleans, LA"
721085455.0,"Urbana, IL","Chicago, IL"
48741748.0,"Holly Springs, NC","Greensboro, NC"
2554867230.0,"Denver, CO","Colorado Springs, CO"
2821938553.0,"Minneapolis, MN","Greenville, SC"
966016646.0,"Orlando, FL","Raleigh, NC"
3951249478.0,"Petaluma, CA","Honolulu, HI"
3799054620.0,"Berkeley, CA","Sacramento, CA"
3812643684.0,"Berkeley, CA","New Haven, CT"
1864588239.0,"Honolulu, HI","San Jose, CA"
1917881320.0,"Lehigh Acres, FL","Poughkeepsie, NY"
4122337063.0,"Coral Gables, FL","New York, NY"
743581068.0,"Kaysville, UT","Idaho Falls, ID"
1301885278.0,"Scottsdale, AZ","Bellingham, WA"
1300848730.0,"Greenville, SC","Atlanta, GA"
2980714.0,"San Antonio, TX","Las Vegas, NV"
3803459124.0,"Hayward, CA","Clovis, CA"
1596250671.0,"Bend, OR","Seattle, WA"
1682565005.0,"Miami, FL","Cary, NC"
4006082234.0,"Charleston, SC","Columbia, SC"
4199480233.0,"Hesperia, CA","Carlsbad, CA"
1566701083.0,"Peekskill, NY","Chicago, IL"
1713928194.0,"Tampa, FL","West Haven, CT"
726354819.0,"Riverside, CA","Mesa, AZ"
3562633466.0,"New York, NY","Miami, FL"
1984457327.0,"Corpus Christi, TX","League City, TX"
1175348190.0,"Mesa, AZ","Anchorage, AK"
3071922146.0,"Henderson, NV","Spring, TX"
3964426639.0,"Jacksonville, FL","Glassboro, NJ"
2281647520.0,"Santa Monica, CA","Syracuse, NY"
1869567034.0,"Denver, CO","Albuquerque, NM"
4153837668.0,"Beaverton, OR","Los Angeles, CA"
644157289.0,"Sandy Springs, GA","Dalton, GA"
1623757002.0,"Salisbury, NC","Cleveland, OH"
3402059860.0,"Naples, FL","Country Club Hills, IL"
1377428710.0,"Valdosta, GA","Marietta, GA"
2037102117.0,"Ladera Ranch, CA","Miami, FL"
1251337288.0,"San Diego, CA","Lawndale, CA"
3522188585.0,"Laguna Beach, CA","Hayward, CA"
3215837655.0,"San Diego, CA","Long Beach, CA"
1049698572.0,"Baytown, TX","Omaha, NE"
1802966141.0,"Boston, MA","Houston, TX"
2663427320.0,"Marshfield, WI","Madison, WI"
4033938018.0,"Orlando, FL","Dallas, TX"
1406281283.0,"Palm Springs, CA","Long Beach, CA"
3788739372.0,"Tustin, CA","Fort Lauderdale, FL"
1841250076.0,"Houston, TX","Lawrenceville, GA"
3524680311.0,"Hemet, CA","San Diego, CA"
1808405597.0,"Casa Grande, AZ","Portland, OR"
3716947526.0,"Hercules, CA","Green Valley, AZ"
3033207238.0,"San Francisco, CA","New York, NY"
2334059357.0,"Newark, NJ","Midland, TX"
1364450120.0,"Port Charlotte, FL","Aiken, SC"
1930316333.0,"Friendswood, TX","New Orleans, LA"
642258818.0,"Thousand Oaks, CA","Kirkland, WA"
1820072470.0,"San Antonio, TX","San Juan, TX"
1030998403.0,"Kihei, HI","Springfield, OR"
985913226.0,"Davis, CA","Los Angeles, CA"
3920337361.0,"Dallas, TX","Georgetown, TX"
1938817704.0,"Sun City, AZ","Bellevue, WA"
1564269740.0,"San Diego, CA","Flagstaff, AZ"
730520096.0,"Cocoa, FL","Lake Forest, IL"
3962099015.0,"Chattanooga, TN","Pensacola, FL"
3654157570.0,"Chicago, IL","Ontario, CA"
4397607819.0,"Mission Viejo, CA","Las Vegas, NV"
1304880606.0,"Seattle, WA","Kihei, HI"
1715622219.0,"Cleveland, OH","Atlanta, GA"
986981571.0,"Griffin, GA","Warner Robins, GA"
1260819781.0,"Richmond, VA","San Diego, CA"
737545621.0,"New Braunfels, TX","Fort Hood, TX"
739892429.0,"Culver City, CA","Livermore, CA"
677023075.0,"Naperville, IL","Oak Creek, WI"
2049632939.0,"Columbus, NE","Omaha, NE"
3127042806.0,"Greenville, SC","Atlanta, GA"
1252175740.0,"Phoenix, AZ","Fountain, CO"
74576541.0,"Atlanta, GA","Issaquah, WA"
731034432.0,"Irving, TX","San Diego, CA"
4119057377.0,"Garland, TX","Rio Rancho, NM"
4114980222.0,"Los Angeles, CA","Livermore, CA"
1879739761.0,"Prescott Valley, AZ","Phoenix, AZ"
3833520557.0,"Thousand Oaks, CA","Dubuque, IA"
3428838978.0,"National City, CA","Riverside, CA"
3974942618.0,"Helena, MT","Richland, WA"
4129393942.0,"Myrtle Beach, SC","Cambridge, MA"
1962473437.0,"San Dimas, CA","Palo Alto, CA"
2118859908.0,"Long Beach, CA","Fountain, CO"
3996144802.0,"San Francisco, CA","Scottsdale, AZ"
721621151.0,"San Jose, CA","Santa Monica, CA"
4479337935.0,"Chicago, IL","Englewood, CO"
3043240742.0,"Marietta, GA","Menlo Park, CA"
3540390491.0,"San Diego, CA","Claremont, CA"
4129437354.0,"Boston, MA","Boca Raton, FL"
2299007162.0,"Fort Wayne, IN","South Bend, IN"
1428392431.0,"Gary, IN","Killeen, TX"
3912417053.0,"Beaumont, CA","Montebello, CA"
3449295413.0,"San Diego, CA","San Francisco, CA"
720665677.0,"South Salt Lake, UT","Logan, UT"
4189629846.0,"Houston, TX","Austin, TX"
1055439353.0,"Houston, TX","Austin, TX"
1048052188.0,"Santee, CA","Phoenix, AZ"
3847868544.0,"Hawthorne, CA","Hayward, CA"
2582466882.0,"Madison, WI","Boulder, CO"
3462609575.0,"Cottage Grove, MN","The Villages, FL"
1372349691.0,"Huntington Beach, CA","Clermont, FL"
1541320595.0,"New Smyrna Beach, FL","Atlanta, GA"
3939711020.0,"Pasadena, CA","Tampa, FL"
3966399925.0,"Venice, FL","Haslett, MI"
1114561847.0,"Clearwater, FL","Huntington, WV"
2067467622.0,"Apex, NC","Dallas, TX"
1174442857.0,"Palm Desert, CA","Yuma, AZ"
892801299.0,"Santa Monica, CA","Houston, TX"
3887189486.0,"Charleston, SC","Atlanta, GA"
737869135.0,"Roseville, CA","Portland, OR"
1900647664.0,"Orlando, FL","Jacksonville, FL"
2944639085.0,"Culver City, CA","Monterey, CA"
3447469194.0,"Sacramento, CA","Cincinnati, OH"
1894445608.0,"Los Angeles, CA","South Lake Tahoe, CA"
3582519296.0,"Denver, CO","Aberdeen, SD"
3150280442.0,"Charlotte, NC","Greensboro, NC"
1001877267.0,"Thousand Oaks, CA","Lakeland, FL"
3013830151.0,"Loveland, CO","Anthem, AZ"
1097557181.0,"Dallas, TX","New London, CT"
3110390275.0,"Colorado Springs, CO","Camarillo, CA"
4184687018.0,"Venice, FL","Madison, WI"
1073509920.0,"Los Angeles, CA","Englewood, NJ"
1228108064.0,"San Francisco, CA","Tacoma, WA"
4013349867.0,"Flagstaff, AZ","Phoenix, AZ"
3453688463.0,"San Francisco, CA","Phoenix, AZ"
3572222592.0,"San Diego, CA","Mercer Island, WA"
4049122449.0,"Naples, FL","Tallahassee, FL"
725149532.0,"Panama City, FL","Midland, MI"
1732030444.0,"Phoenix, AZ","Aurora, CO"
721620901.0,"Costa Mesa, CA","Boulder, CO"
1543988169.0,"Charleston, WV","Annapolis, MD"
1175711356.0,"Houston, TX","Grapevine, TX"
3942901548.0,"San Jose, CA","Garden City, MI"
405878876.0,"Clearwater, FL","Gainesville, FL"
4011450237.0,"Miami, FL","New York, NY"
2662418309.0,"Fort Collins, CO","Albuquerque, NM"
4321628873.0,"Stamford, CT","Fort Dodge, IA"
726161941.0,"Alpharetta, GA","Waco, TX"
986886057.0,"Orlando, FL","New York, NY"
3891059264.0,"Richmond, VA","Miami, FL"
3081365214.0,"San Francisco, CA","Chicago, IL"
1469977873.0,"Honolulu, HI","Sunnyvale, CA"
1068743887.0,"North Las Vegas, NV","Orange, CA"
3068451558.0,"San Francisco, CA","Los Angeles, CA"
4116568895.0,"Rome, GA","Virginia Beach, VA"
3891337485.0,"West Palm Beach, FL","Melbourne, FL"
3943639063.0,"New York, NY","Poughkeepsie, NY"
4151908027.0,"Coeur d'Alene, ID","Corvallis, OR"
1663728321.0,"Austin, TX","Sugar Land, TX"
712711931.0,"La Mesa, CA","Yuma, AZ"
3815155756.0,"Cleveland, OH","Tampa, FL"
2004178801.0,"Pleasanton, CA","Las Vegas, NV"
1157108342.0,"Roswell, GA","Carmel, IN"
1100799858.0,"Boston, MA","Plainfield, IL"
791487883.0,"Gilbert, AZ","Provo, UT"
1020131714.0,"Athens, OH","Columbus, OH"
4591674119.0,"Boston, MA","San Francisco, CA"
1013094966.0,"Miami Beach, FL","New York, NY"
2301547638.0,"Salt Lake City, UT","Colorado Springs, CO"
3584718064.0,"Columbia, SC","Las Vegas, NV"
2806899128.0,"Springfield, MO","Missoula, MT"
1355047330.0,"Brookings, SD","Colorado Springs, CO"
4547109010.0,"Concord, CA","Reno, NV"
1983340759.0,"Bartlett, TN","Mesa, AZ"
3686167621.0,"Atlanta, GA","Arlington, VA"
3487978552.0,"Houston, TX","Scranton, PA"
1627467916.0,"Fort Myers, FL","Westfield, NJ"
736078398.0,"San Francisco, CA","Austin, TX"
2549058556.0,"Yuma, AZ","Salinas, CA"
2268020590.0,"Fort Washington, MD","Kernersville, NC"
3326732707.0,"Waynesboro, VA","Charlotte, NC"
659521566.0,"Tucson, AZ","Durham, NC"
207838628.0,"Sarasota, FL","Newton, MA"
646345587.0,"Las Vegas, NV","Minneapolis, MN"
3788609085.0,"San Jose, CA","Riverside, CA"
3698847861.0,"Maricopa, AZ","Fort Wayne, IN"
1227152639.0,"Myrtle Beach, SC","Raleigh, NC"
859930860.0,"Detroit, MI","East Lansing, MI"
1426783219.0,"Fort Worth, TX","Atlanta, GA"
2983411339.0,"Austin, TX","Atlanta, GA"
3814946297.0,"Chicago, IL","Ames, IA"
1114181308.0,"Fort Myers, FL","Jamestown, NY"
3944317048.0,"Lake Oswego, OR","Oakland, CA"
1900706958.0,"Atlanta, GA","Los Angeles, CA"
3955877463.0,"New Orleans, LA","Philadelphia, PA"
3403590897.0,"Chicago, IL","Grand Rapids, MI"
623130504.0,"Kent, OH","Minneapolis, MN"
4260802275.0,"Las Vegas, NV","Killeen, TX"
1136707821.0,"Portland, OR","Denver, CO"
4152241499.0,"New York, NY","Roy, UT"
1726192951.0,"Miami Gardens, FL","Los Angeles, CA"
674875725.0,"Brownsburg, IN","Champaign, IL"
1301041680.0,"Montgomery, AL","Tuscaloosa, AL"
3907853775.0,"Santa Clarita, CA","Orange, CA"
3995278017.0,"Kansas City, MO","Urbandale, IA"
4053958876.0,"Monterey Park, CA","San Francisco, CA"
4010609569.0,"Cockeysville, MD","New York, NY"
4001118339.0,"Norfolk, VA","Jacksonville, FL"
4414718092.0,"Scottsdale, AZ","Littleton, CO"
3094348885.0,"Palm Springs, CA","Anaheim, CA"
2290727494.0,"Los Angeles, CA","Northbrook, IL"
12856157.0,"Bloomington, IL","Mount Pleasant, MI"
1330892069.0,"Newark, NJ","Burlingame, CA"
996140218.0,"Houston, TX","Phoenix, AZ"
4027071986.0,"Columbus, OH","Broomfield, CO"
1270413930.0,"Kahului, HI","Seattle, WA"
3887597370.0,"Irving, TX","Longview, TX"
3559293835.0,"New Orleans, LA","Ridgeland, MS"
1782349448.0,"Olathe, KS","Springfield, MO"
1375558267.0,"Fayetteville, NC","Greenville, NC"
1838697224.0,"Edmond, OK","Garland, TX"
1279707511.0,"Sarasota, FL","Chicago, IL"
692920645.0,"Kearney, NE","Eau Claire, WI"
3244571783.0,"Midland, MI","East Lansing, MI"
855966029.0,"Owensboro, KY","Salt Lake City, UT"
2296227359.0,"Honolulu, HI","Urbandale, IA"
1903258230.0,"Round Rock, TX","Tampa, FL"
1213316942.0,"New York, NY","Hartford, CT"
1093081242.0,"Fort Myers, FL","Nixa, MO"
3581947607.0,"Orlando, FL","Springfield, VA"
1875838024.0,"Los Angeles, CA","Fairfield, CA"
1120102581.0,"Lewisville, TX","Houston, TX"
3458464848.0,"San Leandro, CA","Seattle, WA"
1887178165.0,"Madison, WI","San Diego, CA"
1690432774.0,"Wichita, KS","Lawrence, KS"
177497214.0,"Austin, TX","Bellevue, WA"
2906987729.0,"North Chicago, IL","Cedar Park, TX"
4676858099.0,"Tempe, AZ","Farmington, NM"
3813218635.0,"Northbrook, IL","Boston, MA"
745899475.0,"Los Angeles, CA","Atlanta, GA"
3942448598.0,"Oakland, CA","New Orleans, LA"
4030398891.0,"Greensboro, NC","Texas City, TX"
3404247046.0,"Lynchburg, VA","Harrisonburg, VA"
733036909.0,"Plano, TX","College Station, TX"
1008551123.0,"Roseville, CA","Pacifica, CA"
3216867703.0,"New Bern, NC","Charleston, SC"
1610253133.0,"Lynnwood, WA","Santa Cruz, CA"
3722638013.0,"Lake Elsinore, CA","Burbank, CA"
3661318678.0,"Toledo, OH","Warren, MI"
1618016001.0,"Palm Desert, CA","Houston, TX"
4025617519.0,"Atlanta, GA","San Antonio, TX"
750372368.0,"San Francisco, CA","Redondo Beach, CA"
1026312415.0,"Charleston, SC","Minneapolis, MN"
3442068037.0,"Springfield, MO","Fayetteville, AR"
3498968571.0,"Fort Wayne, IN","Philadelphia, PA"
733006712.0,"Chicago, IL","San Francisco, CA"
1260649936.0,"Chicago, IL","South Bend, IN"
2108911707.0,"Minnetonka, MN","Tucson, AZ"
3439929271.0,"Casper, WY","Chicago, IL"
3255248076.0,"Las Vegas, NV","Herriman, UT"
1310528353.0,"Houston, TX","Tulsa, OK"
4083748206.0,"Lake Havasu City, AZ","Charleston, IL"
2554867230.0,"Colorado Springs, CO","Denver, CO"
1216021143.0,"Palm Springs, CA","Tampa, FL"
1822217281.0,"Orlando, FL","San Benito, TX"
2987197226.0,"Waco, TX","Dallas, TX"
655209149.0,"Punta Gorda, FL","Orlando, FL"
730226245.0,"Kansas City, MO","Evansville, IN"
721085455.0,"Chicago, IL","Urbana, IL"
1081451078.0,"Santa Monica, CA","La Quinta, CA"
1776902277.0,"Fremont, CA","Anaheim, CA"
1071773323.0,"Pleasanton, CA","Seattle, WA"
759895921.0,"Oakland, CA","Monterey, CA"
756363414.0,"New Orleans, LA","Jacksonville, FL"
1083191212.0,"Saratoga, CA","Mission Viejo, CA"
4109647140.0,"Cranston, RI","Chicago, IL"
3369367245.0,"Burke, VA","Miami, FL"
1966766512.0,"Las Vegas, NV","Anaheim, CA"
4367740925.0,"Los Angeles, CA","San Francisco, CA"
1302959888.0,"Alexandria, VA","Wentzville, MO"
1219948341.0,"Lafayette, LA","Burlington, MA"
1148469308.0,"Irving, TX","San Antonio, TX"
3951249478.0,"Honolulu, HI","Novato, CA"
763521026.0,"Huntsville, AL","Valrico, FL"
1259236119.0,"Boston, MA","Atlanta, GA"
3547527968.0,"Rohnert Park, CA","Redwood City, CA"
3178669308.0,"Sacramento, CA","San Francisco, CA"
750242235.0,"Houston, TX","San Antonio, TX"
1191461993.0,"Homestead, FL","Atlanta, GA"
1426661300.0,"Reno, NV","Glendale, CA"
3818018466.0,"Herndon, VA","Las Vegas, NV"
771360751.0,"Savannah, GA","Yuba City, CA"
1114499695.0,"Santa Clara, CA","Las Vegas, NV"
4010327297.0,"Orem, UT","Roy, UT"
4213303303.0,"Hilton Head Island, SC","Owatonna, MN"
1203938045.0,"Hilton Head Island, SC","Elmira, NY"
1706448826.0,"Rochester, NY","Aiken, SC"
1303770693.0,"Clermont, FL","Mesa, AZ"
1327910860.0,"Durham, NC","Philadelphia, PA"
655084547.0,"Seattle, WA","Santa Clara, CA"
3843638233.0,"Valdosta, GA","Jacksonville, FL"
6619514.0,"New York, NY","Boston, MA"
1919487911.0,"Los Angeles, CA","Aurora, CO"
1306801189.0,"Galveston, TX","Spring, TX"
2715522558.0,"Coppell, TX","Houston, TX"
1622628135.0,"Chapel Hill, NC","Greenville, NC"
3839827233.0,"Albany, GA","Statesboro, GA"
1831415878.0,"Chicago, IL","Issaquah, WA"
4657362883.0,"Columbia, SC","Troy, OH"
3964158555.0,"Raleigh, NC","Commack, NY"
1447068703.0,"Tampa, FL","Newark, NJ"
1554773358.0,"Framingham, MA","Albuquerque, NM"
1858980714.0,"Las Vegas, NV","Prescott, AZ"
2291848957.0,"Corona, CA","Las Vegas, NV"
728755301.0,"Durham, NC","Philadelphia, PA"
3966914130.0,"Orlando, FL","Hialeah, FL"
3041343835.0,"Modesto, CA","Berkeley, CA"
3639705671.0,"Jacksonville, FL","San Diego, CA"
723777427.0,"Orlando, FL","West Hollywood, CA"
1300848730.0,"Atlanta, GA","Greenville, SC"
2470687478.0,"Gulfport, MS","Pensacola, FL"
3174380832.0,"Temecula, CA","Oakland, CA"
651004444.0,"Olympia, WA","Boulder, CO"
1141927584.0,"Harrisonburg, VA","Fort Lauderdale, FL"
4248902408.0,"Tampa, FL","Ann Arbor, MI"
2176530440.0,"Scottsdale, AZ","Napa, CA"
1757407702.0,"Beaverton, OR","Corvallis, OR"
3974942618.0,"Richland, WA","Helena, MT"
3965289467.0,"Myrtle Beach, SC","Philadelphia, PA"
642964733.0,"Columbus, OH","San Antonio, TX"
1916157010.0,"Dallas, TX","Fort Lauderdale, FL"
3884387421.0,"San Antonio, TX","Pearland, TX"
1971775376.0,"Bradenton, FL","Naples, FL"
4224674921.0,"San Diego, CA","Arcadia, CA"
3660194318.0,"Concord, CA","San Diego, CA"
663673543.0,"Moorpark, CA","Edinburg, TX"
4673551762.0,"Tulare, CA","New Orleans, LA"
3999193410.0,"Sunnyvale, CA","Newburgh, NY"
1964247539.0,"Palm City, FL","Columbia, SC"
839357799.0,"La Quinta, CA","San Francisco, CA"
1716508410.0,"Costa Mesa, CA","Gilroy, CA"
1869567034.0,"Albuquerque, NM","Denver, CO"
1884643659.0,"Rogers, AR","Tulsa, OK"
504898.0,"Tallmadge, OH","Sarasota, FL"
740500045.0,"Arlington, VA","Asheboro, NC"
1266798363.0,"Amarillo, TX","Las Vegas, NV"
4379171349.0,"Salt Lake City, UT","Dublin, OH"
1453663065.0,"Chicago, IL","Colorado Springs, CO"
2590328525.0,"Phoenix, AZ","Lakeville, MN"
1901259864.0,"Daytona Beach, FL","Gainesville, FL"
1098890255.0,"Wenatchee, WA","Las Vegas, NV"
2496379084.0,"Estero, FL","Baltimore, MD"
1922341550.0,"Great Falls, MT","Elk Grove, CA"
1506824297.0,"Woodburn, OR","Olympia, WA"
1457057478.0,"Sandy, UT","Brigham City, UT"
1518919702.0,"Elk Grove, CA","Chico, CA"
1393157607.0,"Tucker, GA","College Park, MD"
1612278111.0,"Oklahoma City, OK","Kansas City, MO"
4023561295.0,"Clemmons, NC","Charlotte, NC"
4676860878.0,"Oklahoma City, OK","Colorado Springs, CO"
1645767064.0,"Honolulu, HI","Walnut Creek, CA"
752864799.0,"Atlanta, GA","Philadelphia, PA"
3595970117.0,"Lakewood, CO","Phoenix, AZ"
522538294.0,"Ashburn, VA","Dayton, OH"
1003574527.0,"Claremont, CA","La Quinta, CA"
1589211560.0,"Springfield, MO","Chula Vista, CA"
3887189486.0,"Atlanta, GA","Charleston, SC"
3344522747.0,"West Palm Beach, FL","Saratoga Springs, NY"
1100738009.0,"Dallas, TX","Palm Springs, CA"
1394179807.0,"Chula Vista, CA","Compton, CA"
3791738937.0,"Orlando, FL","Woodmere, NY"
3455160319.0,"Santa Cruz, CA","Berkeley, CA"
1147957463.0,"Las Vegas, NV","New Orleans, LA"
3454757063.0,"Palm Bay, FL","Jacksonville, FL"
3374791743.0,"Yakima, WA","Burien, WA"
3409418481.0,"Queen Creek, AZ","Las Vegas, NV"
1114089812.0,"Eugene, OR","Glendale, AZ"
2429068879.0,"Rochester, NY","Seattle, WA"
3090267038.0,"Boca Raton, FL","Philadelphia, PA"
3618697209.0,"Chesterfield, MO","Columbia, MO"
742381590.0,"Cape Coral, FL","Savannah, GA"
665241941.0,"Glendale, CA","New York, NY"
4837025.0,"Needham, MA","Honolulu, HI"
1170429780.0,"Seattle, WA","Denver, CO"
4635797936.0,"Houston, TX","Charlotte, NC"
2961168600.0,"Tulsa, OK","Dallas, TX"
3894965519.0,"Beloit, WI","Chicago, IL"
3385131949.0,"Colorado Springs, CO","San Fernando, CA"
3736959040.0,"Sacramento, CA","Seattle, WA"
745705225.0,"Sacramento, CA","Austin, TX"
1970268124.0,"Newport, RI","Medford, MA"
1603387037.0,"Milwaukee, WI","Oshkosh, WI"
3843684493.0,"Homestead, FL","Boca Raton, FL"
3582519296.0,"Aberdeen, SD","Aurora, CO"
3453967010.0,"San Diego, CA","Madison, WI"
3979572171.0,"Boston, MA","Tucson, AZ"
4343381371.0,"Chicago, IL","Muscatine, IA"
4184499741.0,"New York, NY","Dallas, TX"
986886057.0,"New York, NY","Orlando, FL"
190952819.0,"San Fernando, CA","Carlsbad, CA"
1838693473.0,"Eugene, OR","Medford, OR"
1403503281.0,"San Antonio, TX","Houston, TX"
3352550419.0,"Redondo Beach, CA","Prescott, AZ"
1832783705.0,"Houston, TX","Austin, TX"
1794397200.0,"Chicago, IL","New York, NY"
451331983.0,"Arcadia, CA","San Francisco, CA"
2221407064.0,"Fayetteville, AR","Little Rock, AR"
1002772017.0,"Newton, MA","Miami, FL"
1039054747.0,"Santa Monica, CA","New York, NY"
2028990611.0,"Chula Vista, CA","Dublin, CA"
4178638385.0,"Raleigh, NC","Alexandria, VA"
4229389907.0,"San Diego, CA","Riverside, CA"
2009988750.0,"Salem, OR","Moscow, ID"
3584718064.0,"Las Vegas, NV","Columbia, SC"
739342632.0,"Charlottesville, VA","Herndon, VA"
720932144.0,"Fort Lauderdale, FL","Cincinnati, OH"
3165376551.0,"Petersburg, VA","Clarksville, TN"
917741251.0,"Phoenix, AZ","Redlands, CA"
4795951965.0,"Hot Springs, AR","Carrollton, TX"
309262183.0,"Palo Alto, CA","Los Angeles, CA"
3920213101.0,"Rochester, NY","Buffalo, NY"
637400080.0,"Minneapolis, MN","Boulder, CO"
2582466882.0,"Boulder, CO","Madison, WI"
159298588.0,"Hayward, CA","Las Vegas, NV"
4365507286.0,"White Plains, NY","Gainesville, FL"
4148628575.0,"San Francisco, CA","Urbana, IL"
2128859782.0,"Springfield, IL","Crystal Lake, IL"
4500708153.0,"Greenville, SC","Manhattan, KS"
1157108342.0,"Carmel, IN","Roswell, GA"
1216113098.0,"Moreno Valley, CA","Boston, MA"
4619579822.0,"Houston, TX","Seattle, WA"
1787039048.0,"Naples, FL","Brentwood, TN"
745424209.0,"Seattle, WA","New Orleans, LA"
1894806433.0,"Newark, NJ","Troy, NY"
1853127360.0,"Bellevue, WA","Kahului, HI"
1032395855.0,"San Francisco, CA","Portland, OR"
2806899128.0,"Missoula, MT","Springfield, MO"
717690305.0,"Hilliard, OH","Spring, TX"
1465112821.0,"Hartford, CT","Fort Lauderdale, FL"
736078398.0,"Austin, TX","San Francisco, CA"
1331170201.0,"Atlanta, GA","Jacksonville, FL"
3706097933.0,"Visalia, CA","Tempe, AZ"
